url,Create Date,Create Location,Date,image_url,Style,Genre,Media,Location,tags,Series,Period,Theme
https://www.wikiart.org/en/elizabeth-thompson/our-escort-into-glenaragh,,,,https://uploads5.wikiart.org/images/elizabeth-thompson/our-escort-into-glenaragh.jpg,Social Realism,genre painting,,,Working animal,"From sketch-book and diary, by Elizabeth Butler. 1909",,
https://www.wikiart.org/en/konrad-lueg/betende-hande-1963,1963,,1963,https://uploads4.wikiart.org/00283/images/konrad-lueg/betende-hande-1963.jpg,Neo-Dada|Pop Art,figurative,,,Pattern|Line|Circle,,,
https://www.wikiart.org/en/giorgio-de-chirico/metaphysical-interior-with-sun-which-dies-1971,1971,Rome,"1971|1971; Rome, Italy|Rome",https://uploads0.wikiart.org/images/giorgio-de-chirico/metaphysical-interior-with-sun-which-dies-1971.jpg!Large.jpg,Metaphysical art,interior,oil|canvas,,allegories-and-symbols|sun-and-moon|Interior design,,,
https://www.wikiart.org/en/paul-du-toit/untitled,,,,https://uploads1.wikiart.org/images/paul-du-toit/untitled.jpg!Large.jpg,Outsider art,sculpture,,,Product,,,
https://www.wikiart.org/en/silvestro-lega/a-view-in-piagentina-1863,1863,,1863,https://uploads4.wikiart.org/00363/images/silvestro-lega/lega-villa-batelli-lungo-l-affrico.jpg!Large.jpg,Realism,landscape,oil|wood,,River|rivers-and-waterfalls|villas-and-residences|1860s paintings from Italy,,,
https://www.wikiart.org/en/dana-schutz/esg-2003,2003,,2003,https://uploads0.wikiart.org/00144/images/dana-schutz/esg-2003.jpg!Large.jpg,Neo-Expressionism,figurative,,,,,,
https://www.wikiart.org/en/jesus-rafael-soto/mirror-2005,2005,,2005,https://uploads8.wikiart.org/images/jes-s-rafael-soto/mirror-2005.jpg,Op Art,abstract,glass|plexiglas|silkscreen,,Picture frame|Rectangle,,,
https://www.wikiart.org/en/david-batchelor/brick-lane-remix-i-2003,2003,,2003,https://uploads0.wikiart.org/images/david-batchelor/brick-lane-remix-i-2003.jpg,Minimalism,installation,,,,,,
https://www.wikiart.org/en/zinaida-serebriakova/portrait-of-architect-a-j-beloborodov-1925,1925,,1925,https://uploads7.wikiart.org/images/zinaida-serebriakova/portrait-of-architect-a-j-beloborodov-1925.jpg!Large.jpg,Expressionism,portrait,,,male-portraits|architects|Gentleman,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-munkas-fiu-1917-1917,1917,,1917,https://uploads4.wikiart.org/00387/images/bela-czobel/cz-bel-b-la-munk-s-fi-1917.JPG!Large.JPG,,portrait,,,,,,
https://www.wikiart.org/en/konstantin-makovsky/portrait-of-the-girl-in-a-russian-dress-1,1910,,1910,https://uploads5.wikiart.org/images/konstantin-makovsky/portrait-of-the-girl-in-a-russian-dress-1.jpg!Large.jpg,Romanticism,portrait,,,female-portraits|Lady|Headpiece,,,
https://www.wikiart.org/en/rosa-bonheur/chamois-1888,1888,,1888,https://uploads5.wikiart.org/images/rosa-bonheur/chamois-1888.jpg!Large.jpg,Realism,animal painting,,,goats|Chamois|Wildlife|Goat-antelope|1880s paintings from France,,,
https://www.wikiart.org/en/karl-bodmer/river-scene-with-barn-swallows,,,,https://uploads4.wikiart.org/images/karl-bodmer/river-scene-with-barn-swallows.jpg!Large.jpg,Romanticism,landscape,,,rivers-and-waterfalls|forests-and-trees|Nature|Natural landscape|Vegetation|Natural environment|Water|Tree|Grass|Bayou|Grass family|Bank,,,
https://www.wikiart.org/en/roy-lichtenstein/whaam-1963,1963,,1963,https://uploads6.wikiart.org/images/roy-lichtenstein/whaam-1963.jpg,Pop Art,genre painting,canvas|magna,"Tate Modern, London, UK",battles-and-wars|wrecks-and-crashes|aircrafts|Fictional character|Fiction|Comic book|Comics,,,
https://www.wikiart.org/en/childe-hassam/duck-island,1906,,1906,https://uploads5.wikiart.org/images/childe-hassam/duck-island.jpg!Large.jpg,Impressionism,marina,,,seas-and-oceans|islands-and-bays|Rock|Natural landscape|Sea|Cliff|Coast|Shore|Water|Headland,,,
https://www.wikiart.org/en/diego-rivera/house-over-the-bridge,1909,,1909,https://uploads5.wikiart.org/images/diego-rivera/house-over-the-bridge.jpg!Large.jpg,Social Realism,cityscape,oil|canvas,"Museo Nacional de Arte (MUNAL), Mexico City, Mexico",,,,
https://www.wikiart.org/en/jean-dupas/thence-to-hyde-park-where-much-good-company-and-many-fine-ladies-1930,1930,,1930,https://uploads6.wikiart.org/images/jean-dupas/thence-to-hyde-park-where-much-good-company-and-many-fine-ladies-1930.jpg!Large.jpg,Art Deco,genre painting,,,,,,
https://www.wikiart.org/en/georgia-o-keeffe/black-place-iv,,,,https://uploads2.wikiart.org/images/georgia-o-keeffe/black-place-iv.jpg!Large.jpg,Precisionism,abstract,,,Orange,Black Place,,
https://www.wikiart.org/en/arturo-souto/still-life-1957,1957,,1957,https://uploads8.wikiart.org/images/arturo-souto/still-life-1957.jpg!Large.jpg,Expressionism,still life,,,fruits-and-vegetables|dishware-and-cutlery,,,
https://www.wikiart.org/en/john-martin/calvary-1840,1840,,1840,https://uploads4.wikiart.org/images/john-martin/calvary-1840.jpg!Large.jpg,Romanticism,religious painting,,"Yale Centre For British Art (Yale University), New Haven, CT, US",Sky|Darkness|Geological phenomenon,,,
https://www.wikiart.org/en/stanley-spencer/poppies-1938,1938,,1938,https://uploads8.wikiart.org/images/stanley-spencer/poppies-1938.jpg!Large.jpg,Neo-Romanticism,landscape,,,flowers-and-plants|Flower|Poppy|Coquelicot|Poppy family|oriental poppy|Plant|corn poppy|Petal,,,
https://www.wikiart.org/en/noe-bordignon/diana-the-huntress,1900,,1900,https://uploads4.wikiart.org/00325/images/noe-bordignon/no-bordignon-diana-the-huntress.jpg,Academicism,mythological painting,oil|canvas,,,,,
https://www.wikiart.org/en/nadar/catacombes-de-paris-1861-29,1861,,1861,https://uploads8.wikiart.org/00335/images/nadar/nadar-catacombes-de-paris-nps-45.jpg!Large.jpg,Pictorialism,photo|cityscape,photography,,,Catacombs of Paris,,
https://www.wikiart.org/en/helmut-sturm/untitled-2001-1,2001,,2001,https://uploads7.wikiart.org/images/helmut-sturm/untitled-2001-1.jpg,Art Informel,abstract,,,Water,,,
https://www.wikiart.org/en/javad-hamidi/mader,1998,,1998,https://uploads1.wikiart.org/00136/images/javad-hamidi/madarjoon.jpg!Large.jpg,Post-Impressionism,portrait,,,,,,
https://www.wikiart.org/en/constantin-guys/deux-grisettes-et-deux-soldats,,,,https://uploads7.wikiart.org/images/constantin-guys/deux-grisettes-et-deux-soldats.jpg,Realism,genre painting,,,Victorian fashion,,,
https://www.wikiart.org/en/henri-matisse/fatma-1912,1912,,1912,https://uploads3.wikiart.org/00137/images/henri-matisse/fatma-1912.jpg!Large.jpg,Fauvism,portrait,,,Fashion illustration,,,
https://www.wikiart.org/en/egon-schiele/portrait-of-the-artist-s-wife-1917,1917,Vienna,"1917; Vienna, Austria|1917|Vienna",https://uploads0.wikiart.org/images/egon-schiele/portrait-of-the-artist-s-wife-1917.jpg!Large.jpg,Expressionism,portrait,watercolor|paper,,female-portraits,,,
https://www.wikiart.org/en/emilie-charmy/nude-on-red-sofa-sleeping-nude-1925,1925,,1925,https://uploads1.wikiart.org/00323/images/emilie-charmy/nude-on-red-sofa-sleeping-nude-c1925.jpg!Large.jpg,Expressionism,nude painting (nu),,,,,,
https://www.wikiart.org/en/georges-seurat/river-landscape-with-a-boat-1884,1884,,1884; France|1884,https://uploads0.wikiart.org/images/georges-seurat/river-landscape-with-a-boat-1884.jpg!Large.jpg,Neo-Impressionism|Pointillism,landscape,oil|canvas,Private Collection,rivers-and-waterfalls|boats-and-ships|cottages-and-farmhouses|forests-and-trees|Water|Waterway|Tree|River,,,
https://www.wikiart.org/en/ancient-greek-painting/terracotta-lekanis-dish-with-lid-and-finial--250,250 BC,,250 BC,https://uploads6.wikiart.org/00237/images/ancient-greek-painting/terracotta-lekanis-dish-with-lid-and-finial-250-1.jpg!Large.jpg,Hellenistic,sculpture,,"Metropolitan Museum of Art (Met), New York City, NY, US",Ceramic,,,
https://www.wikiart.org/en/maynard-dixon/storm-from-the-sierra-1937,1937,,1937,https://uploads1.wikiart.org/images/maynard-dixon/storm-from-the-sierra-1937.jpg,Impressionism,cloudscape,,,Nature|Sky|Atmospheric phenomenon|Loch|Cloud|Fell|morning,,,
https://www.wikiart.org/en/alfred-wallis/st-michael-s-mount-harbour,,,,https://uploads2.wikiart.org/images/alfred-wallis/st-michael-s-mount-harbour.jpg!Large.jpg,Naïve Art (Primitivism),marina,,,,,,
https://www.wikiart.org/en/marc-chagall/moses-spreads-the-darkness-over-egypt,1966,,c.1966; France|1966,https://uploads3.wikiart.org/images/marc-chagall/moses-spreads-the-darkness-over-egypt.jpg!Large.jpg,Naïve Art (Primitivism),religious painting,lithography|paper,,Moses|Hebrew-Bible|Judaism|Exodus|Ten-Plagues|Egyptian-darkness|Plague-of-Darkness,The Story of the Exodus (1966),,
https://www.wikiart.org/en/miguel-rio-branco/sem-titulo-7,,,,https://uploads6.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-7.jpg!Large.jpg,Abstract Expressionism,abstract,oil,,,,,
https://www.wikiart.org/en/josef-sima/composition-1950,1950,,1950,https://uploads4.wikiart.org/images/josef-ma/composition-1950.jpg,Surrealism,landscape,,,,,,
https://www.wikiart.org/en/paul-gauguin/mango-pickers-martinique-1887,1887,,1887|1887; Martinique,https://uploads4.wikiart.org/images/paul-gauguin/mango-pickers-martinique-1887.jpg!Large.jpg,Post-Impressionism,genre painting,oil|canvas,"Van Gogh Museum, Amsterdam, Netherlands",animals|harvesting|jungles-and-tropics,,Breton period,
https://www.wikiart.org/en/thomas-kinkade/viva-las-vegas,,,,https://uploads8.wikiart.org/images/thomas-kinkade/viva-las-vegas.jpg,Kitsch,cityscape,,,City|Metropolitan area|Urban area|Metropolis|Nature|Skyline|Human settlement|Sky|Tower block,,,
https://www.wikiart.org/en/lyonel-feininger/woodblock-for-the-harbor-hafen-1918,1918,,1918,https://uploads4.wikiart.org/images/lyonel-feininger/woodblock-for-the-harbor-hafen-1918.jpg,Expressionism,landscape,,,Line,,,
https://www.wikiart.org/en/gabriel-ferrier/the-duc-daumale-with-a-friend-in-his-study-at-the-chateau-de-chantilly-1880,1880,,1880,https://uploads5.wikiart.org/00147/images/gabriel-ferrier/the-duc-d-aumale-in-his-study-with-a-friend-ferrier-biblioth-que-et-archives-du-ch-teau-de-chantilly.jpg,Romanticism,portrait,,,Gentleman|Sitting,,,
https://www.wikiart.org/en/max-bill/untitled-1983,1983,,1983,https://uploads1.wikiart.org/images/max-bill/untitled-1983.jpg,Concretism,abstract,,,Orange|Rectangle|Line|Pattern,,,
https://www.wikiart.org/en/albert-maignan/juliet-awakens-1886,1886,,1886,https://uploads5.wikiart.org/00332/images/albert-maignan/albert-maignan-le-r-veil-de-juliette-1.jpg!Large.jpg,Academicism,literary painting,,,"William-Shakespeare|Romeo|Juliet|William-Shakespeare-""Romeo-and-Juliet""|1880s paintings from France",,,
https://www.wikiart.org/en/angel-planells/pintura-surrealista-1976,1976,,1976,https://uploads0.wikiart.org/images/angel-planells/pintura-surrealista-1976.jpg,Surrealism,symbolic painting,,,Water|Sea,,,
https://www.wikiart.org/en/constantin-brancusi/the-kiss-1910,1910,,1910,https://uploads4.wikiart.org/images/constantin-brancusi/the-kiss-1910.jpg!Large.jpg,Expressionism,sculpture,,,Stone carving|Carving,,,
https://www.wikiart.org/en/ary-scheffer/charlotte-rothsch-baroness-anselm-de-rothschild-1828,1828,,1828,https://uploads1.wikiart.org/00151/images/ary-scheffer/charlotte-rothsch-baroness-anselm-de-rothschild-1828.jpg!Large.jpg,Romanticism|Neoclassicism,portrait,,,Lady,,,
https://www.wikiart.org/en/anna-ostroumova-lebedeva/french-embankment,,,,https://uploads4.wikiart.org/images/anna-ostroumova-lebedeva/french-embankment.jpg!Large.jpg,Art Nouveau (Modern),cityscape,,,houses-and-buildings|moles-and-embankments|Sketch|Tree,,,
https://www.wikiart.org/en/alexandre-cabanel/portait-of-two-sisters-1871,1871,,1871,https://uploads5.wikiart.org/00396/images/alexandre-cabanel/009n10775-by5j7-01-a.jpg!Large.jpg,Academicism,portrait,oil|canvas,Private Collection,children portraits|female-portraits|double-portraits,,,
https://www.wikiart.org/en/marianne-north/flowers-cultivated-in-the-botanic-garden-rio-janeiro-brazil,,,,https://uploads8.wikiart.org/images/marianne-north/flowers-cultivated-in-the-botanic-garden-rio-janeiro-brazil.jpg,Naturalism,flower painting,,,Flower|Plant|Botany|Flowering plant,,,
https://www.wikiart.org/en/vincenzo-camuccini/classical-male-bust-in-profile,,,,https://uploads0.wikiart.org/00268/images/vincenzo-camuccini/classical-male-bust-in-profile-met-87-12-172.jpg!Large.jpg,Academicism|Neoclassicism,sketch and study,brush|pen|ink|graphite|wash|paper,,,,,
https://www.wikiart.org/en/john-austen/hamlet-7,,,,https://uploads0.wikiart.org/images/john-austen/hamlet-7.jpg!Large.jpg,Art Deco,illustration,,,,"William Shakespeare: Hamlet (Selwyn & Blount, 1922)",,
https://www.wikiart.org/en/william-henry-hunt/the-contrast-red-and-green-apples-1860,1860,,1860,https://uploads4.wikiart.org/00331/images/william-henry-hunt/william-henry-hunt-the-contrast-red-and-green-apples-c1860-meisterdrucke-283886.jpg,Naturalism,still life,watercolor|paper,,,,,
https://www.wikiart.org/en/lawrence-weiner/pushed-forward-2009,2009,,2009,https://uploads6.wikiart.org/images/lawrence-weiner/pushed-forward-2009.jpg!Large.jpg,Conceptual Art,figurative,,,Text|Font|Logo,,,
https://www.wikiart.org/en/claude-monet/the-beach-at-pourville,1882,,1882,https://uploads6.wikiart.org/images/claude-monet/the-beach-at-pourville.jpg!Large.jpg,Impressionism,landscape,,,Sky|Sea|Ocean,,,
https://www.wikiart.org/en/mary-cassatt/the-chrochet-lesson-1913,1913,,1913,https://uploads8.wikiart.org/images/mary-cassatt/the-chrochet-lesson-1913.jpg!Large.jpg,Impressionism,genre painting,paper|pastel,,mother-and-child|Lady,,,
https://www.wikiart.org/en/alfredo-volpi/untitled,,,,https://uploads1.wikiart.org/images/alfredo-volpi/untitled.jpg,Expressionism,religious painting,,,Religious item|Crucifix|Cross|Symbol,,,
https://www.wikiart.org/en/hans-haacke/condensation-cube-2008,2008,,2008,https://uploads5.wikiart.org/images/hans-haacke/condensation-cube-2008.jpg!Large.jpg,Conceptual Art,installation,,,Light|Pulpit|Transparent material|Table,,,
https://www.wikiart.org/en/manuel-neri/hombre-colorado-1958,1958,,1958,https://uploads2.wikiart.org/images/manuel-neri/hombre-colorado-1958.jpg,Neo-Expressionism,sculpture,,,Action figure|Joint|Human|Toy,,,
https://www.wikiart.org/en/marc-chagall/isaiah-under-divine-inspiration-1956,1956,,1956|1956; France,https://uploads2.wikiart.org/images/marc-chagall/isaiah-under-divine-inspiration-1956.jpg!Large.jpg,Naïve Art (Primitivism),religious painting,lithography|paper,,prophets|Hebrew-Bible|Judaism|Isaiah|angels-and-archangels|Text|Fictional character|Botany|Organism|Wing|Sketch,,,
https://www.wikiart.org/en/eugene-leroy/red-flowers-1991,1991,,1991,https://uploads8.wikiart.org/images/eugene-leroy/red-flowers-1991.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/amedeo-modigliani/seated-nude-1917,1917,Paris,"1917|1917; Paris, France|Paris",https://uploads5.wikiart.org/images/amedeo-modigliani/seated-nude-1917.jpg!Large.jpg,Expressionism,nude painting (nu),oil|canvas,Private Collection,female-nude,,,
https://www.wikiart.org/en/john-constable/the-lock-1824,1824,,1824,https://uploads8.wikiart.org/images/john-constable/the-lock-1824.jpg!Large.jpg,Romanticism,genre painting,oil|canvas,"Thyssen-Bornemisza Museum, Madrid, Spain",countryside|rivers-and-waterfalls|forests-and-trees|Tree,,,
https://www.wikiart.org/en/graham-sutherland/thorn-head-1947,1947,,1947,https://uploads2.wikiart.org/00228/images/graham-sutherland/thorn-head-1947.jpg!Large.jpg,Expressionism|Surrealism,figurative,,,,,,
https://www.wikiart.org/en/martiros-sarian/aparan-1935,1935,,1935; Armenia|1935,https://uploads7.wikiart.org/images/martiros-saryan/aparan-1935.jpg!Large.jpg,Expressionism,genre painting,,,forests-and-trees|walking|lonely figures|Sketch|Tree|Botany,,,
https://www.wikiart.org/en/alighiero-boetti/senza-titolo-tre123aeb-1980,1980,,1980,https://uploads5.wikiart.org/images/alighiero-boetti/senza-titolo-tre123aeb-1980.jpg,Conceptual Art,figurative,,,Text|Font,,,
https://www.wikiart.org/en/jacek-yerka/last-minute-2000-1,2000,,2000; Poland|2000,https://uploads0.wikiart.org/images/jacek-yerka/last-minute-2000-1.jpg,Surrealism,symbolic painting,,,streets-and-squares|houses-and-buildings|lanterns|Building|House,,,
https://www.wikiart.org/en/arthur-rackham/many-s-the-beating-he-had-from-the-broomstick-or-the-ladle,,,,https://uploads7.wikiart.org/images/arthur-rackham/many-s-the-beating-he-had-from-the-broomstick-or-the-ladle.jpg,Art Nouveau (Modern),illustration,,,,English Fairy Tales,,
https://www.wikiart.org/en/alexander-belyaev/winter-forest-2016,2016,,2016,https://uploads5.wikiart.org/00257/images/alexander-belyaev/20181222-135809.jpg!Large.jpg,Realism,landscape,oil|canvas,,forests-and-trees|winter|Tree|Snow|Forest|Spruce-fir forest|Northern hardwood forest|Biome|Woody plant|Plant|Branch,,,
https://www.wikiart.org/en/francis-picabia/man-and-woman-by-the-sea,,,,https://uploads2.wikiart.org/images/francis-picabia/man-and-woman-by-the-sea.jpg!Large.jpg,Kitsch,genre painting,,,group-portraits,,,
https://www.wikiart.org/en/sallinen-tyko/sateenkaari-1914,1914,,1914,https://uploads8.wikiart.org/00220/images/sallinen-tyko/sateenkaari-1914.jpg!Large.jpg,Fauvism|Expressionism,landscape,,,Sky,,,
https://www.wikiart.org/en/viorel-marginean/winter-at-cenade-1987,1987,,1987,https://uploads0.wikiart.org/images/viorel-marginean/winter-at-cenade-1987.jpg!Large.jpg,Expressionism|Naïve Art (Primitivism),landscape,,,,,,
https://www.wikiart.org/en/guignard/a-lagoa-dos-cinquenta-1955,1955,,1955,https://uploads4.wikiart.org/00323/images/guignard/a-lagoa-dos-cinquenta-1955.jpg!Large.jpg,Expressionism,sketch and study,,,,,,
https://www.wikiart.org/en/matthew-smith/nude-fitzroy-street-no-1-1916,1916,,1916,https://uploads3.wikiart.org/00229/images/matthew-smith/nude-fitzroy-street-no-1-1916.jpg!Large.jpg,Fauvism,nude painting (nu),,,,,,
https://www.wikiart.org/en/koloman-moser/the-abersee-1913,1913,,1913,https://uploads1.wikiart.org/images/koloman-moser/the-abersee-1913.jpg!Large.jpg,Art Nouveau (Modern)|Symbolism,landscape,oil|canvas,,lakes-and-ponds|mountains,,,
https://www.wikiart.org/en/joseph-farquharson/the-orra-man,,,,https://uploads2.wikiart.org/images/joseph-farquharson/the-orra-man.jpg!Large.jpg,Realism,portrait,,,Gentleman,,,
https://www.wikiart.org/en/pierre-auguste-renoir/study-for-scene-from-tannhauser,1879,,1879,https://uploads6.wikiart.org/images/pierre-auguste-renoir/study-for-scene-from-tannhauser.jpg!Large.jpg,Impressionism,sketch and study,,,Mythology,,Association with Impressionists,
https://www.wikiart.org/en/frantisek-kupka/vertical-plains-blue-and-red-1913,1913,,1913,https://uploads2.wikiart.org/images/frantisek-kupka/vertical-plains-blue-and-red-1913.jpg!Large.jpg,Orphism,abstract,oil|canvas,Private Collection,Human settlement|Line|City|Skyline,,,
https://www.wikiart.org/en/eugene-boudin/the-port-of-trouville-the-market-place-and-the-ferry-1884,1884,,1884; France|1884,https://uploads6.wikiart.org/images/eugene-boudin/the-port-of-trouville-the-market-place-and-the-ferry-1884.jpg!Large.jpg,Impressionism,cityscape,oil,"Museo Botero, Bogotá, Colombia",houses-and-buildings|boats-and-ships|moles-and-embankments|Normandy|Trouville|Waterway|Bank|1880s paintings from France,,,
https://www.wikiart.org/en/maxim-vorobiev/elagin-island-at-night-1820,1820,,1820,https://uploads4.wikiart.org/images/maxim-vorobiev/elagin-island-at-night-1820.jpg!Large.jpg,Romanticism,landscape,watercolor|paper,,rivers-and-waterfalls|boats-and-ships|islands-and-bays|forests-and-trees|Sky|Atmospheric phenomenon|Calm|Vehicle|Boat|Cloud,,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/portrait-of-isabella-hittorff,1864,,1864,https://uploads2.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-isabella-hittorff.jpg,Neoclassicism,portrait,,,female-portraits|Face|Head|Cheek|Forehead,,,
https://www.wikiart.org/en/anna-ostroumova-lebedeva/willows-near-novosilviysky-bridge-1923,1923,,1923; Russian Federation|1923,https://uploads7.wikiart.org/images/anna-ostroumova-lebedeva/willows-near-novosilviysky-bridge-1923.jpg!Large.jpg,Art Nouveau (Modern),cityscape,,,gardens-and-parks|Pavlovsk|Tree|Botany|Plant,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/prince-sh%C3%B4toku,1852,,1852,https://uploads3.wikiart.org/images/utagawa-kuniyoshi/prince-sh%C3%B4toku.jpg!Large.jpg,Ukiyo-e,history painting,,,famous-people|Textile,,,
https://www.wikiart.org/en/armin-andreas-pangerl/nr-9-2020,2020,,2020,https://uploads2.wikiart.org/00309/images/armin-andreas-pangerl/nr-9.jpg!Large.jpg,Outsider art,figurative,,,Text|Line|Font|Diagram,,,
https://www.wikiart.org/en/sol-lewitt/wall-drawing-260-1975,1975,,1975,https://uploads2.wikiart.org/images/sol-lewitt/wall-drawing-260-1975.jpg,Minimalism,abstract,,,Tile,,,
https://www.wikiart.org/en/john-henry-twachtman/winter-in-cincinnati,1882,,1882,https://uploads3.wikiart.org/images/john-henry-twachtman/winter-in-cincinnati.jpg!Large.jpg,Impressionism,landscape,oil|panel,Private Collection,winter|Bank|River|Waterway|Sky,,,
https://www.wikiart.org/en/morteza-katouzian/a-gil-whit-a-doll-2002,2002,,"2002|2002; Iran, Islamic Republic of",https://uploads6.wikiart.org/00106/images/morteza-katouzian/a63.jpg!Large.jpg,Realism,portrait,paper|colored pencils,,female-portraits|Hair|Skin|Shoulder|Nose|Neck|Forehead|Long hair|Doll,,,
https://www.wikiart.org/en/john-singer-sargent/madame-gautreau-drinking-a-toast-1883,1883,,1883,https://uploads1.wikiart.org/images/john-singer-sargent/madame-gautreau-drinking-a-toast-1883.jpg!Large.jpg,Realism,portrait,oil|canvas,"Isabella Stewart Gardner Museum (Fenway Court), Boston, MA, US",famous-people|female-portraits|Lady,,,
https://www.wikiart.org/en/niko-pirosmani/razzle-dazzle-of-three-urban-dwellers-in-the-forest,,,,https://uploads4.wikiart.org/images/niko-pirosmani/razzle-dazzle-of-three-urban-dwellers-in-the-forest(1).jpg!Large.jpg,Naïve Art (Primitivism),genre painting,oil|oilcloth,,forests-and-trees|picnics,,,
https://www.wikiart.org/en/ferdinand-georg-waldm-ller/dachstein-from-the-place-of-sophie-1835,1835,,1835,https://uploads1.wikiart.org/images/ferdinand-georg-waldm-ller/dachstein-from-the-place-of-sophie-1835.jpg!Large.jpg,Romanticism,landscape,,,Mountainous landforms|Mountain|Highland|Natural landscape|Nature|Wilderness|Valley|Hill|Fell,,,
https://www.wikiart.org/en/andre-derain/portrait-of-alice-derain,1921,,1921,https://uploads8.wikiart.org/images/andre-derain/portrait-of-alice-derain.jpg!Large.jpg,Neoclassicism,portrait,,"Georges Pompidou Center, Paris, France",female-portraits,,,
https://www.wikiart.org/en/gustave-loiseau/overcast-weather-at-nesles-la-vallee-1896,1896,,1896,https://uploads1.wikiart.org/images/gustave-loiseau/overcast-weather-at-nesles-la-vallee-1896.jpg!Large.jpg,Post-Impressionism,landscape,oil|canvas,Private Collection,forests-and-trees|Tree|Natural landscape|Natural environment|Woody plant|Plant|spring|Woodland,,,
https://www.wikiart.org/en/michel-carrade/unknown-title-15,,,,https://uploads1.wikiart.org/images/michel-carrade/unknown-title-15.jpg,Color Field Painting,abstract,,,Turquoise|Line|Textile,,,
https://www.wikiart.org/en/hiroshige/in-circle-figure-piece-outdoor,1821,,1821,https://uploads1.wikiart.org/images/hiroshige/in-circle-figure-piece-outdoor.jpg,Ukiyo-e,portrait,,,female-portraits,"Eight Views, Comparing Women and Scenery",,
https://www.wikiart.org/en/vasan-sitthiket/eclipse-swallows-the-cock-2002,2002,,2002,https://uploads7.wikiart.org/images/vasan-sitthiket/eclipse-swallows-the-cock-2002.jpg,Neo-Expressionism,figurative,,,,,,
https://www.wikiart.org/en/paul-jacoulet/le-billet-doux-mongole-1955,1955,,1955,https://uploads3.wikiart.org/images/paul-jacoulet/le-billet-doux-mongole-1955.jpg!Large.jpg,Ukiyo-e,genre painting,,,,,,
https://www.wikiart.org/en/willard-metcalf/closing-autumn,1924,,1924,https://uploads1.wikiart.org/images/willard-metcalf/closing-autumn.jpg!Large.jpg,Impressionism,landscape,,Private Collection,autumn|rivers-and-waterfalls|forests-and-trees|Tree|American aspen|Canoe birch|Leaf|Birch|Woody plant|Natural landscape|Plant|Sky,,,
https://www.wikiart.org/en/charlet/enfants-jouant-aux-soldats,,,,https://uploads8.wikiart.org/00250/images/charlet/charlet-n-t-wash-enfants-jouant-aux-soldats-24-5x18-5cm.jpg!Large.jpg,Romanticism,genre painting,wash|lavis,,children portraits,,,
https://www.wikiart.org/en/cornelia-parker/pornographic-drawing-1996-0,1996,,1996,https://uploads5.wikiart.org/00199/images/cornelia-parker/pornographic-drawing-2.jpg!Large.jpg,Conceptual Art,figurative,,"Tate Britain, London, UK",,"Pornographic Drawings, 1996",,
https://www.wikiart.org/en/henri-matisse/the-fur-coat-1936,1936,,1936,https://uploads1.wikiart.org/00134/images/henri-matisse/the-fur-coat-1936.jpg!Large.jpg,Fauvism,portrait,,,Fashion illustration,,,
https://www.wikiart.org/en/vincent-van-gogh/couple-arm-in-arm-and-other-figures-with-a-windmill-in-the-background-1890,1890,Saint-rémy-de-provence,"1890; Saint-rémy-de-provence, France|Saint-rémy-de-provence|1890",https://uploads2.wikiart.org/images/vincent-van-gogh/couple-arm-in-arm-and-other-figures-with-a-windmill-in-the-background-1890(1).jpg!Large.jpg,Post-Impressionism,sketch and study,pencil|paper,"Van Gogh Museum, Amsterdam, Netherlands",couples|mills-and-windmills|walking|Sketch,,,
https://www.wikiart.org/en/wilhelm-kotarbinski/kiss-of-medusa,,,,https://uploads5.wikiart.org/images/wilhelm-kotarbinski/kiss-of-medusa.jpg!Large.jpg,Art Nouveau (Modern),mythological painting,,,Greek-and-Roman-Mythology|kissing|Water,,,
https://www.wikiart.org/en/andy-warhol/knives-1982,1982,,1982,https://uploads2.wikiart.org/images/andy-warhol/knives-1982.jpg,Pop Art,figurative,,,Airplane|Vehicle,,,
https://www.wikiart.org/en/abidin-dino/unknown-title-7,,,,https://uploads6.wikiart.org/images/abidin-dino/unknown-title-7.jpg,Abstract Expressionism,flower painting,,,Still life photography,,,
https://www.wikiart.org/en/vincent-van-gogh/farmer-with-straw-hat-1888,1888,"Arles, Bouches-du-Rhône","Arles, Bouches-du-Rhône|1888; Arles, Bouches-du-Rhône, France|1888",https://uploads8.wikiart.org/images/vincent-van-gogh/farmer-with-straw-hat-1888(1).jpg!Large.jpg,Post-Impressionism,portrait,paper|ink,"Fogg Museum (Harvard Art Museums), Cambridge, MA, US",male-portraits|Sketch|Hat|Cowboy hat|Headgear,,,
https://www.wikiart.org/en/chen-hongshou/lady-xuanwen-jun-giving-instructions-on-the-classics-detail-1638,1638,,1638,https://uploads3.wikiart.org/images/chen-hongshou/lady-xuanwen-jun-giving-instructions-on-the-classics-detail-1638.jpg,,genre painting,,,,,,
