url,Create Date,Create Location,Date,image_url,Style,Genre,Location,tags,Media,Series,Period,Theme
https://www.wikiart.org/en/auguste-herbin/composition-sur-le-mots-poires-pommes-p-ches-1942,1942,,1942,https://uploads7.wikiart.org/images/auguste-herbin/composition-sur-le-mots-poires-pommes-p-ches-1942.jpg,Abstract Art,abstract,,Symmetry,,,,
https://www.wikiart.org/en/vincent-van-gogh/still-life-with-coffee-mill-pipe-case-and-jug-1884,1884,Nunen / Nuenen,"1884; Nunen / Nuenen, Netherlands|1884|Nunen / Nuenen",https://uploads2.wikiart.org/images/vincent-van-gogh/still-life-with-coffee-mill-pipe-case-and-jug-1884.jpg!Large.jpg,Realism,still life,"Kröller-Müller Museum, Otterlo, Netherlands",dishware-and-cutlery|Still life photography|Bottle|Glass bottle|Jug,oil|canvas,,,
https://www.wikiart.org/en/asano-takeji/drizzling-rain-at-nijo-castle-1953,1953,,1953,https://uploads0.wikiart.org/images/asano-takeji/drizzling-rain-at-nijo-castle-1953.jpg!Large.jpg,Shin-hanga,cityscape,,,,,,
https://www.wikiart.org/en/childe-hassam/cat-boats-newport,1901,,1901,https://uploads2.wikiart.org/images/childe-hassam/cat-boats-newport.jpg!Large.jpg,Impressionism,landscape,,houses-and-buildings|boats-and-ships|Sky,,,,
https://www.wikiart.org/en/konstantin-yuon/window-to-nature-ligachevo-may-1928,1928,,1928,https://uploads4.wikiart.org/images/konstantin-yuon/window-to-nature-ligachevo-may-1928.jpg!Large.jpg,Realism,interior,,summer|doors-and-windows|Room,oil|canvas,,,
https://www.wikiart.org/en/konrad-lueg/aus-dem-rechenbuch-1963,1963,,1963,https://uploads0.wikiart.org/00283/images/konrad-lueg/aus-dem-rechenbuch-1963.jpg,Pop Art|Neo-Dada,abstract|figurative,,Headgear,,,,
https://www.wikiart.org/en/jimmy-ernst/a-time-for-fear-1949,1949,,1949,https://uploads2.wikiart.org/images/jimmy-ernst/a-time-for-fear-1949.jpg,Abstract Expressionism,abstract,,Stairs|Interior design|Scale model,,,,
https://www.wikiart.org/en/rita-angus/fog-hawkes-bay-1969,1969,,1969,https://uploads8.wikiart.org/00315/images/rita-angus/fog-hawke-s-bay-1969.jpg!Large.jpg,Regionalism,landscape,"Auckland Art Gallery, Auckland, New Zealand",,,,,
https://www.wikiart.org/en/toshi-yoshida/supper-wagon-1938,1938,,1938,https://uploads2.wikiart.org/images/toshi-yoshida/supper-wagon-1938.jpg!Large.jpg,Sōsaku hanga,genre painting,,animals|female-portraits|streets-and-squares|dogs|houses-and-buildings|markets-and-shops|twilight-and-night|children portraits,,,,
https://www.wikiart.org/en/m-c-escher/mural-mosaic-in-the-alhambra,1922,,1922,https://uploads1.wikiart.org/images/m-c-escher/mural-mosaic-in-the-alhambra.jpg!Large.jpg,Op Art,tessellation,,Pattern|Symmetry|Line,,,,
https://www.wikiart.org/en/archibald-motley/mammy-1924,1924,,1924,https://uploads1.wikiart.org/00230/images/archibald-motley/mammy.jpg!Large.jpg,Art Deco,portrait,,,oil|canvas,,,
https://www.wikiart.org/en/theophile-steinlen/diner-du-bon-bock-1890,1890,,1890,https://uploads3.wikiart.org/images/th-ophile-steinlen/diner-du-bon-bock-1890.jpg!Large.jpg,Art Nouveau (Modern),illustration,,Text|Paper product,,,,
https://www.wikiart.org/en/antoni-tapies/calligraphique-1987,1987,,1987,https://uploads4.wikiart.org/images/antoni-t-pies/calligraphique-1987.jpg!Large.jpg,Tachisme,abstract,,,,,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-506,,,,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-156.jpg!Large.jpg,Surrealism,symbolic painting,,allegories-and-symbols|female-portraits,,,,
https://www.wikiart.org/en/lyonel-feininger/woodblock-for-fishing-boats-fischerboote-1918,1918,,1918,https://uploads5.wikiart.org/images/lyonel-feininger/woodblock-for-fishing-boats-fischerboote-1918.jpg,Naïve Art (Primitivism)|Expressionism,genre painting,,Text|Font,,,,
https://www.wikiart.org/en/aleksey-savrasov/winter-landscape-moscow-1873,1873,,1873,https://uploads7.wikiart.org/images/aleksey-savrasov/winter-landscape-moscow-1873.jpg!Large.jpg,Realism,landscape,,forests-and-trees|Tree|winter|Natural landscape|Sky|Woody plant|Frost,,,,
https://www.wikiart.org/en/georges-braque/violin-and-newspaper-musical-forms,1912,,1912|c.1912; France,https://uploads2.wikiart.org/images/georges-braque/violin-and-newspaper-musical-forms.jpg!Large.jpg,Synthetic Cubism,still life,"Philadelphia Museum of Art, Philadelphia, PA, US",musical-instruments|newspapers,oil|charcoal|canvas,,,
https://www.wikiart.org/en/martiros-sarian/caravan-1926,1926,,1926,https://uploads8.wikiart.org/images/martiros-saryan/caravan-1926.jpg!Large.jpg,Symbolism,landscape,,animals|camels|mountains|Natural environment|Ecoregion|Grassland,oil|canvas,,,
https://www.wikiart.org/en/arturo-souto/sailors-and-nudes-1960,1960,,1960,https://uploads6.wikiart.org/images/arturo-souto/sailors-and-nudes-1960.jpg!Large.jpg,Modernismo,genre painting,,prostitutas|Mythology,oil|canvas,,,
https://www.wikiart.org/en/robert-morris/site-1964,1964,,1964,https://uploads3.wikiart.org/images/robert-morris/site-1964.jpg!Large.jpg,Conceptual Art,performance,,Photograph|Snapshot,,,,
https://www.wikiart.org/en/john-hoyland/yellows-1969,1969,,1969,https://uploads5.wikiart.org/images/john-hoyland/yellows-1969.jpg!Large.jpg,Color Field Painting,abstract,,Rectangle,,,,
https://www.wikiart.org/en/joaqu-n-sorolla/girl-on-the-beach,,,,https://uploads8.wikiart.org/00287/images/joaqu-n-sorolla/girl-on-the-beach.jpg!Large.jpg,Impressionism,genre painting,,Mythology,,,,
https://www.wikiart.org/en/eugene-atget/saint-cloud,,,,https://uploads5.wikiart.org/00302/images/eugene-atget/eug-ne-atget-saint-cloud-google-art-project.jpg!Large.jpg,Documentary photography,photo,,Photograph|Tree|Water|monochrome|Monochrome photography,photography,,,
https://www.wikiart.org/en/alfred-sisley/by-the-loing-1885,1885,,1885,https://uploads2.wikiart.org/images/alfred-sisley/by-the-loing-1885.jpg!Large.jpg,Impressionism,landscape,Private Collection,boats-and-ships|Waterway|Natural landscape|Bank|Sky|River,oil|canvas,,,
https://www.wikiart.org/en/kathe-kollwitz/self-portrait-in-profile-toward-right-1938,1938,,1938,https://uploads4.wikiart.org/00187/images/kathe-kollwitz/67143.jpg!Large.jpg,,self-portrait,"Museum of Modern Art (MoMA), New York City, NY, US",Sketch,paper,,,
https://www.wikiart.org/en/tsuguharu-foujita/a-book-of-cats,,,,https://uploads2.wikiart.org/images/tsuguharu-foujita/a-book-of-cats.jpg,Magic Realism,animal painting,,Felidae|Cat|Sketch|Whiskers|Tabby cat|Carnivore|Small to medium-sized cats|Wild cat,,,,
https://www.wikiart.org/en/mario-tozzi/la-grande-giocoliera,1970,,1970,https://uploads2.wikiart.org/images/mario-tozzi/la-grande-giocoliera.jpg,,nude painting (nu),,,,,,
https://www.wikiart.org/en/john-frederick-kensett/paradise-rocks-newport-1865,1865,,1865,https://uploads3.wikiart.org/images/john-frederick-kensett/paradise-rocks-newport-1865.jpg!Large.jpg,Luminism,landscape,,Nature|Sky|Atmospheric phenomenon|Wilderness|Brown|Water|morning|Atmosphere,,,,
https://www.wikiart.org/en/gerda-wegener/three-ladies-teatime-1918,1918,,1918,https://uploads7.wikiart.org/00333/images/gerda-wegener/three-ladies-teatime-ca-1916-1918.jpg,Art Nouveau (Modern),illustration,,,,,,
https://www.wikiart.org/en/ion-bitzan/map-1978,1978,,1978,https://uploads7.wikiart.org/images/ion-bitzan/map-1978.jpg,Cartographic Art,figurative,,Tile|Pattern,,,,
https://www.wikiart.org/en/boris-kustodiev/self-portrait-with-wife-1918,1918,,1918,https://uploads6.wikiart.org/images/boris-kustodiev/self-portrait-with-wife-1918.jpg!Large.jpg,Realism,self-portrait,,famous-people|double-portraits|Boris-Kustodiev|Yulia-Kustodieva|Sketch,,,,
https://www.wikiart.org/en/martiros-sarian/pilgrimage-1929,1929,,1929,https://uploads2.wikiart.org/images/martiros-saryan/pilgrimage-1929.jpg!Large.jpg,Expressionism,illustration,,folk-architecture|mountains|Sketch,,Armenian Folk Tales',,
https://www.wikiart.org/en/hans-andersen-brendekilde/children-on-a-country-road-the-first-steps-1892,1892,,1892,https://uploads1.wikiart.org/00261/images/hans-andersen-brendekilde/h-a-brendekilde-born-pa-landevej-1900s.jpg!Large.jpg,Realism,genre painting,,People in nature|Rural area|Adaptation,oil,,,
https://www.wikiart.org/en/rene-magritte/meditation-1936,1936,Brussels,"1936|Brussels|1936; Brussels, Belgium",https://uploads2.wikiart.org/images/rene-magritte/meditation-1936(1).jpg,Surrealism,symbolic painting,Private Collection,Sky,oil|canvas,,Brussels pre-war and war years,
https://www.wikiart.org/en/christian-rohlfs/street-urchin-head-with-hat-1921,1921,,1921,https://uploads1.wikiart.org/images/christian-rohlfs/street-urchin-head-with-hat-1921.jpg,Expressionism,portrait,,,,,,
https://www.wikiart.org/en/ilya-mashkov/landscape-1914,1914,,1914,https://uploads6.wikiart.org/images/ilya-mashkov/landscape-1914.jpg,Post-Impressionism,landscape,,houses-and-buildings|Natural landscape|Mountain|Village|Rural area,oil|canvas,,,
https://www.wikiart.org/en/fritz-winter/farbaquatinta-3-1967,1967,,1967,https://uploads4.wikiart.org/images/fritz-winter/farbaquatinta-3-1967.jpg!Large.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/ibrahim-salahi/the-last-sound-1964,1964,,1964,https://uploads4.wikiart.org/images/ibrahim-salahi/the-last-sound-1964.jpg,Surrealism,symbolic painting,,Wall clock,,,,
https://www.wikiart.org/en/alfred-william-finch/rantakallioita-1905,1905,,1905,https://uploads5.wikiart.org/00329/images/alfred-william-finch/alfred-william-finch-rantakallioita-a-v-4726-finnish-national-gallery.jpg!Large.jpg,Post-Impressionism,marina|landscape,,,oil,,,
https://www.wikiart.org/en/martha-boto/cosmos-n-3-1977,1977,,1977,https://uploads6.wikiart.org/images/martha-boto/cosmos-n-3-1977.jpg,Op Art,abstract,,Circle|Spiral,,,,
https://www.wikiart.org/en/george-henry/sir-humphry-davy-rolleston-seated-holding-a-mace-1925,1925,,1925,https://uploads1.wikiart.org/images/george-henry/sir-humphry-davy-rolleston-seated-holding-a-mace-1925.jpg!Large.jpg,Realism,portrait,,Gentleman|Monarch,,,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-profilmaszk-ket-szemmel-1940-1940,1940,,1940,https://uploads0.wikiart.org/00389/images/vajda-lajos/vajda-lajos-profilmaszk-k-t-szemmel-1940.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/ludovic-alleaume/jesus-and-the-samaritan-woman-eglise-saint-sulpice-de-fougeres-detail-1919,1919,,1919,https://uploads7.wikiart.org/00304/images/ludovic-alleaume/foug-res-35-glise-saint-sulpice-baie-12-fichier-04.jpg!Large.jpg,Art Nouveau (Modern),design|religious painting,,,stained glass,Eglise Saint-Sulpice de Fougères,,
https://www.wikiart.org/en/theophile-steinlen/exode-en-longeur-1915,1915,,1915,https://uploads2.wikiart.org/images/theophile-steinlen/exode-en-longeur-1915.jpg!Large.jpg,Realism,sketch and study,,Sketch,,,,
https://www.wikiart.org/en/ernesto-neto/the-ovaloids-meeting-1998,1998,,1998,https://uploads8.wikiart.org/images/ernesto-neto/the-ovaloids-meeting-1998.jpg,Post-Minimalism,installation,,Lighting,,,,
https://www.wikiart.org/en/tranquillo-cremona/the-ivy-1878,1878,,1878,https://uploads6.wikiart.org/00330/images/tranquillo-cremona/tranquillo-cremona-l-edera.jpg!Large.jpg,Romanticism|Divisionism,genre painting,,couples|1870s paintings from Italy,oil|canvas,,,
https://www.wikiart.org/en/amedeo-modigliani/portrait-of-jeanne-hebuterne-1918,1918,Paris,"Paris|1918; Paris, France|1918",https://uploads4.wikiart.org/images/amedeo-modigliani/portrait-of-jeanne-hebuterne-1918.jpg!Large.jpg,Expressionism,portrait,"Yale University Art Gallery (Yale University), New Haven, CT, US",famous-people|female-portraits|Jeanne-Hebuterne|Face|Chin|Lady|Cheek|Nose|Head,oil|canvas,,,
https://www.wikiart.org/en/utagawa-kunisada/moonlight-view-of-tsukuda-with-lady-on-a-balcony,,,,https://uploads0.wikiart.org/images/utagawa-kunisada/moonlight-view-of-tsukuda-with-lady-on-a-balcony.jpg!Large.jpg,Ukiyo-e,genre painting,,female-portraits,paper|woodcut,,,
https://www.wikiart.org/en/josef-capek/postava-1919,1919,,1919,https://uploads0.wikiart.org/00308/images/josef-capek/josef-apek-postava-1918-1919-1.jpg!Large.jpg,Cubism|Expressionism,portrait,,,,,,
https://www.wikiart.org/en/felix-vallotton/street-scene-1895-1,1895,,1895,https://uploads6.wikiart.org/images/felix-vallotton/street-scene-1895-1.jpg!Large.jpg,Art Nouveau (Modern),genre painting,Private Collection,streets-and-squares,oil,,,
https://www.wikiart.org/en/vivian-maier/new-york-boy-shining-shoes-july-1952-1952,1952,,1952,https://uploads6.wikiart.org/images/vivian-maier/new-york-boy-shining-shoes-july-1952-1952.jpg,Street Photography,photo,,Photograph|People|Sitting|Product|Snapshot|monochrome|Human|Street,,,,
https://www.wikiart.org/en/robert-henri/la-madrile-ita-1910,1910,,1910,https://uploads3.wikiart.org/images/robert-henri/la-madrile-ita-1910.jpg!Large.jpg,American Realism,portrait,Private Collection,Clothing|costume design|Lady|Dress|Pink|fashion,oil|canvas,,,
https://www.wikiart.org/en/karl-bryullov/portrait-of-the-architect-a-gornostaev,1828,,1828,https://uploads5.wikiart.org/images/karl-bryullov/portrait-of-the-architect-a-gornostaev.jpg!Large.jpg,Romanticism,portrait,,male-portraits|architects|Gentleman|Human,oil|canvas,,,
https://www.wikiart.org/en/louis-wain/the-barrister,,,,https://uploads3.wikiart.org/images/louis-wain/the-barrister.jpg,Art Nouveau (Modern),animal painting,,Cat|Small to medium-sized cats|Felidae|Whiskers|Tabby cat,,,,
https://www.wikiart.org/en/edwin-lord-weeks/indian-horsemen-at-the-gateway-of-alah-ou-din-old-delhi,,,,https://uploads7.wikiart.org/images/edwin-lord-weeks/indian-horsemen-at-the-gateway-of-alah-ou-din-old-delhi.jpg!Large.jpg,Orientalism,genre painting,Private Collection,animals|group-portraits|castles-and-fortresses|horses|Arch|Holy places|History|Ancient history|Middle ages,oil|canvas,,,
https://www.wikiart.org/en/elina-brotherus/disguise-yourself-as-another-object-painting-2016,2016,,2016,https://uploads0.wikiart.org/00300/images/elina-brotherus/disguise-yourself-as-another-object-painting.jpg!Large.jpg,Contemporary,nude painting (nu)|photo,,Picture frame,photography,The Baldessari Assignments (2016),,
https://www.wikiart.org/en/alexander-liberman/two-circles-1950,1950,,1950,https://uploads6.wikiart.org/images/alexander-liberman/two-circles-1950.jpg!Large.jpg,Hard Edge Painting,abstract,,Circle,,,,
https://www.wikiart.org/en/marjorie-strider/come-on,,,,https://uploads4.wikiart.org/images/marjorie-strider/come-on.jpg!Large.jpg,Pop Art,portrait,,Face|Eyebrow|Facial expression|Cheek|Nose|Lip|Skin|Head|Forehead,,,,
https://www.wikiart.org/en/george-luks/butts-1928,1928,,1928|1928; United States,https://uploads2.wikiart.org/images/george-luks/butts-1928.jpg!Large.jpg,New Realism,portrait,Private Collection,female-portraits,oil|canvas,,,
https://www.wikiart.org/en/yifei-chen/the-girl-who-plays-the-mandolin,,,,https://uploads1.wikiart.org/00155/images/yifei-chen/16418-18301-484371.jpg!Large.jpg,Kitsch,genre painting,,Beauty|Lip|Plant|Singer|Flower|Microphone,canvas,,,
https://www.wikiart.org/en/koloman-moser/design-for-the-austrian-jubilee-stamp-with-view-of-the-vienna-hofburg-1908,1908,,1908; Austria|1908,https://uploads5.wikiart.org/images/koloman-moser/design-for-the-austrian-jubilee-stamp-with-view-of-the-vienna-hofburg-1908.jpg!Large.jpg,Art Nouveau (Modern),design,,Font|Postage stamp,,,,
https://www.wikiart.org/en/gustave-courbet/the-chateau-d-ornans,1855,,1855,https://uploads7.wikiart.org/images/gustave-courbet/the-chateau-d-ornans.jpg!Large.jpg,Realism,landscape,"Minneapolis Institute of Art, Minneapolis, MN, US",houses-and-buildings|ruins-and-columns|valleys-and-hollows|Natural landscape|Hill|Rural area,oil|canvas,,,
https://www.wikiart.org/en/wojciech-siudmak/labyrinth-of-feelings,,,,https://uploads0.wikiart.org/images/wojciech-siudmak/labyrinth-of-feelings.jpg!Large.jpg,Fantastic Realism,symbolic painting,,allegories-and-symbols|couples|Sketch|Head|Organism,,,,
https://www.wikiart.org/en/john-altoon/untitled-abc-52-1965,1965,,1965,https://uploads3.wikiart.org/00141/images/john-altoon/untitled-abc-52-1965.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/alfred-sisley/by-way-of-the-old-ferry-1880,1880,,1880,https://uploads4.wikiart.org/images/alfred-sisley/by-way-of-the-old-ferry-1880.jpg!Large.jpg,Impressionism,landscape,"Tate Modern, London, UK",rivers-and-waterfalls|forests-and-trees|Bank|Natural landscape|Tree|Natural environment|River|Bayou|Pond,oil|canvas,,,
https://www.wikiart.org/en/kamal-ud-din-behzad/sultan-hossein-mirza-in-promenade-left-part,,,,https://uploads7.wikiart.org/images/kamal-ud-din-behzad/sultan-hossein-mirza-in-promenade-left-part.jpg!Large.jpg,Timurid Period,miniature,,,,,,
https://www.wikiart.org/en/samia-halaby/kansas-city-studio,1966,,1966,https://uploads2.wikiart.org/00331/images/samia-halaby/21-1966-kansas-city-studio-oc-no-107-2.jpg,Pop Art,interior,,,oil|canvas,,,
https://www.wikiart.org/en/eugene-delacroix/portrait-of-a-woman-in-a-blue-turban,1828,,1828,https://uploads0.wikiart.org/00380/images/eugene-delacroix/portrait-of-a-woman-in-a-blue-turban-eugene-delacroix.jpg!Large.jpg,Romanticism,portrait,,,,,,
https://www.wikiart.org/en/charles-blackman/matador,,,,https://uploads4.wikiart.org/images/charles-blackman/matador.jpg!Large.jpg,Expressionism,genre painting,,,,,,
https://www.wikiart.org/en/henri-matisse/parade-platanes-1917,1917,,1917,https://uploads5.wikiart.org/images/henri-matisse/parade-platanes-1917.jpg!Large.jpg,Post-Impressionism,cityscape,Private Collection,,oil|canvas,,,
https://www.wikiart.org/en/barbara-krafft/portrait-einer-freifrau-von-richthofen-1822,1822,,1822,https://uploads4.wikiart.org/00319/images/barbara-krafft/barbara-krafft-steiner-portrait-einer-freifrau-von-richthofen-1822.jpg!Large.jpg,Neoclassicism,portrait,,,oil|canvas,,,
https://www.wikiart.org/en/luc-olivier-merson/eurydice-from-orphe-e-and-eurydice-330-x-220-mm-1889,1889,,1889,https://uploads5.wikiart.org/images/luc-olivier-merson/eurydice-from-orphe-e-and-eurydice-330-x-220-mm-1889.jpg,Symbolism,mythological painting,,,,,,
https://www.wikiart.org/en/orest-kiprensky/sitter-1,,,,https://uploads3.wikiart.org/images/orest-kiprensky/sitter-1.jpg,Romanticism,nude painting (nu),,Figure drawing|Leg,,,,
https://www.wikiart.org/en/theodor-severin-kittelsen/the-charmin-kristian-kristian-hjerteknuser-1887,1887,,1887,https://uploads8.wikiart.org/images/theodor-severin-kittelsen/the-charmin-kristian-kristian-hjerteknuser-1887.jpg!Large.jpg,Neo-Romanticism,genre painting,,,,,,
https://www.wikiart.org/en/eugene-boudin/the-port-of-bordeaux-1876,1876,,1876; France|1876,https://uploads1.wikiart.org/images/eugene-boudin/the-port-of-bordeaux-1876.jpg!Large.jpg,Impressionism,cityscape,,Bordeaux|Boat|Vehicle|Harbor,oil,,,
https://www.wikiart.org/en/antoine-jean-gros/embarkation-of-madame-dangouleme-1819,1819,,1819,https://uploads6.wikiart.org/00118/images/antoine-jean-gros/embarkation-of-madame-d-angoul-me-1819.jpg!Large.jpg,Neoclassicism,genre painting,,People|Crowd|Mythology,,,,
https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-gleaning-1885-1,1885,Nunen / Nuenen,"Nunen / Nuenen|1885|1885; Nunen / Nuenen, Netherlands",https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-gleaning-1885-1.jpg!Large.jpg,Realism,sketch and study,Private Collection,countryside|handwork|Sketch|Figure drawing,chalk|paper,,,
https://www.wikiart.org/en/marc-chagall/tchitchikov-s-arrival-to-town-n,1923,Paris,"c.1923; Paris, France|Paris|1923",https://uploads6.wikiart.org/images/marc-chagall/tchitchikov-s-arrival-to-town-n.jpg!Large.jpg,Naïve Art (Primitivism),illustration,"Tretyakov Gallery, Moscow, Russia","fictional-characters|Nikolai-Gogol-""Dead-souls""|Chichikov|Text",paper|etching,Dead souls,,
https://www.wikiart.org/en/alfred-sisley/the-seine-at-argenteuil-1872,1872,,1872,https://uploads3.wikiart.org/images/alfred-sisley/the-seine-at-argenteuil-1872.jpg,Impressionism,landscape,Private Collection,rivers-and-waterfalls|boats-and-ships|Waterway|Bank|River|Canal|Water transportation|Boat|Vehicle|Channel,oil|canvas,,,
https://www.wikiart.org/en/henri-edmond-cross/the-farm-morning,1893,,1893,https://uploads6.wikiart.org/images/henri-edmond-cross/the-farm-morning.jpg!Large.jpg,Neo-Impressionism|Pointillism,genre painting,,countryside|cottages-and-farmhouses|Tree|Textile,oil|canvas,,,
https://www.wikiart.org/en/hans-hofmann/august-light-1957,1957,,1957,https://uploads0.wikiart.org/images/hans-hofmann/august-light-1957.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/ivan-marchuk/miciachni-kvity-1976,1976,,1976,https://uploads3.wikiart.org/00285/images/ivan-marchuk/art-lviv-online-ivan-marchuk-miciachni-kvity-1976-1.jpg!Large.jpg,Magic Realism,flower painting,,Plant,,,,
https://www.wikiart.org/en/mahmoud-saiid/sketch,,,,https://uploads5.wikiart.org/00117/images/mahmoud-saiid/sketch.jpg,Expressionism,sketch and study,,Sketch|Facial hair|Head|Beard|Forehead|Human|Figure drawing,,,,
https://www.wikiart.org/en/frances-hodgkins/old-woman-caudebec,1901,,1901,https://uploads7.wikiart.org/00437/images/frances-hodgkins/1901old-woman-caudebec-1901.jpeg!Large.jpeg,,,,,,,,
https://www.wikiart.org/en/aurel-cojan/abstraction-1959,1959,,1959,https://uploads7.wikiart.org/images/aurel-cojan/abstraction-1959.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/gerard-sekoto/blue-head-1961,1961,,1961,https://uploads7.wikiart.org/images/gerard-sekoto/blue-head-1961.jpg,Expressionism,portrait,,Head|Nose|Cheek|Sketch,,,,
https://www.wikiart.org/en/oleksandr-hnylyzkyj/door-to-the-world,,,,https://uploads7.wikiart.org/00155/images/oleksandr-hnylyzkyj/59f303f3edc2c9f3ecb1cbea.jpg!Large.jpg,Neo-Pop Art,figurative,,,,,,Objects (Portrait of the Thing)
https://www.wikiart.org/en/sergey-ryabchenko/spusk-lastochkina,,,,https://uploads5.wikiart.org/00158/images/sergey-ryabchenko/5a0dd791edc2c9ccf4f5fa2c.JPG!Large.JPG,Socialist Realism|Realism,cityscape,,,paper|linocut,,,
https://www.wikiart.org/en/valentin-serov/portrait-of-nikolay-leskov-1891,1891,,1891,https://uploads8.wikiart.org/images/valentin-serov/portrait-of-nikolay-leskov-1891.jpg!Large.jpg,Realism,portrait,"Tretyakov Gallery, Moscow, Russia",male-portraits|famous-people|Beard|Facial hair,oil|canvas,,,
https://www.wikiart.org/en/felix-vallotton/seated-female-nude-1897,1897,,1897,https://uploads1.wikiart.org/images/felix-vallotton/seated-female-nude-1897.jpg!Large.jpg,Cloisonnism,nude painting (nu),,female-nude|Sitting,oil|canvas,,,
https://www.wikiart.org/en/romero-britto/mona-cat,2004,,2004,https://uploads1.wikiart.org/images/romero-britto/mona-cat.jpg,Neo-Pop Art,animal painting,,Cat|Small to medium-sized cats|Felidae|Whiskers,,,,
https://www.wikiart.org/en/katsushika-hokusai/the-kazusa-sea-route,,,,https://uploads1.wikiart.org/images/katsushika-hokusai/the-kazusa-sea-route.jpg!Large.jpg,Ukiyo-e,marina,,boats-and-ships|seas-and-oceans|Vehicle|Fluyt|Galley|Carrack|Boat|Galleon|Manila galleon|Caravel|Trireme|Watercraft,,Thirty-six views of Mount Fuji,,
https://www.wikiart.org/en/konrad-lueg/untitled-1966,1966,,1966,https://uploads8.wikiart.org/00283/images/konrad-lueg/untitled-1966.jpg,Op Art,abstract,,Pattern|Line|Textile,,,,
https://www.wikiart.org/en/arnulf-rainer/the-water-is-a-naked-box-1950,1950,,1950,https://uploads4.wikiart.org/images/arnulf-rainer/the-water-is-a-naked-box-1950.jpg,Surrealism,figurative,,,,,,
https://www.wikiart.org/en/ethel-reed/illustration-from-in-childhoods-country-moulton-1896-6,1896,,1896,https://uploads5.wikiart.org/00193/images/ethel-reed/moulton-8a.jpg,Art Nouveau (Modern),illustration,,,print,,,
https://www.wikiart.org/en/henri-matisse/paysage-cotier-collioure-1905,1905,,1905,https://uploads2.wikiart.org/00517/images/henri-matisse/paysage-c-tier-collioure-1905.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/margit-selska/at-wattle-1972,1972,,1972,https://uploads7.wikiart.org/00125/images/margit-selska/at-wattle-1972-5.jpg,Cubism|Post-Impressionism,genre painting,,,,,,
https://www.wikiart.org/en/leo-gausson/les-toits-pointilles-1886,1886,,1886,https://uploads0.wikiart.org/00329/images/leo-gausson/l336-l-o-gausson-les-toits-pointill-s.JPG!Large.JPG,Neo-Impressionism|Pointillism,cityscape,,,,,,
https://www.wikiart.org/en/aki-kuroda/midnight-spaghetti-2010,2010,,2010,https://uploads5.wikiart.org/images/aki-kuroda/midnight-spaghetti-2010.jpg!Large.jpg,Abstract Expressionism,abstract,,Organism,,,,
https://www.wikiart.org/en/john-singer-sargent/lady-meysey-thompson,1901,,1901,https://uploads2.wikiart.org/images/john-singer-sargent/lady-meysey-thompson.jpg!Large.jpg,Realism,portrait,Private Collection,famous-people|female-portraits|Lady,oil|canvas,,,
https://www.wikiart.org/en/sven-jonson/nattligt-tema-1938,1938,,1938,https://uploads4.wikiart.org/images/sven-jonson/nattligt-tema-1938(5).jpg!Large.jpg,Surrealism,symbolic painting,,Water|Hand,,,,
https://www.wikiart.org/en/sol-lewitt/conspiracy-1971,1971,,1971,https://uploads5.wikiart.org/images/sol-lewitt/conspiracy-1971.jpg,Minimalism,abstract,,,,,,
https://www.wikiart.org/en/marc-chagall/the-soul-of-circus-1980,1980,Saint-paul-de-vence,"1980; Saint-paul-de-vence, France|Saint-paul-de-vence|1980",https://uploads7.wikiart.org/images/marc-chagall/the-soul-of-circus-1980.jpg!Large.jpg,Naïve Art (Primitivism),genre painting,,animals|horses|flying|actors-and-performances|Sketch|Botany|Organism,paper|lithography,,,
https://www.wikiart.org/en/vasily-tropinin/portrait-of-semyon-nikolayevich-mosolov-1836,1836,,1836,https://uploads4.wikiart.org/images/vasily-tropinin/portrait-of-semyon-nikolayevich-mosolov-1836.jpg!Large.jpg,Romanticism,portrait,,male-portraits|Gentleman|Lady|Male,,,,
https://www.wikiart.org/en/rockwell-kent/illustration-to-william-a-kittredge-1920,1920,,1920,https://uploads3.wikiart.org/00193/images/rockwell-kent/illustration-to-william-a-kittredge-1920.jpg!Large.jpg,Art Nouveau (Modern),illustration,,Logo|Font|Circle,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/house-on-fehmarn,,,,https://uploads0.wikiart.org/images/ernst-ludwig-kirchner/house-on-fehmarn.jpg!Large.jpg,Expressionism,landscape,,cottages-and-farmhouses,,,,
