url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Period,Media,Theme,Location,Series
https://www.wikiart.org/en/gustave-de-smet/flowers-1919,1919,,https://uploads1.wikiart.org/images/gustave-de-smet/flowers-1919(1).jpg,1919,Expressionism|Cubism,flower painting,,,,,,
https://www.wikiart.org/en/peder-severin-kroyer/viggo-johansen-1887,1887,,https://uploads2.wikiart.org/images/peder-severin-kroyer/viggo-johansen-1887.jpg!Large.jpg,1887,Impressionism,portrait,Chin|Forehead,,,,,
https://www.wikiart.org/en/claude-monet/morning-on-the-seine-02-1,1897,,https://uploads0.wikiart.org/images/claude-monet/morning-on-the-seine-02-1.jpg!Large.jpg,1897,Impressionism,landscape,Sky|Atmospheric phenomenon|Water|Cloud,,,,,
https://www.wikiart.org/en/konstantin-yuon/open-window-1947,1947,,https://uploads2.wikiart.org/images/konstantin-yuon/open-window-1947.jpg,1947,Realism,landscape,doors-and-windows|forests-and-trees|Tree|Natural landscape|Woodland|Forest|Bayou,,oil|canvas,,,
https://www.wikiart.org/en/george-harvey/infant,,,https://uploads0.wikiart.org/images/george-harvey/infant.jpg!Large.jpg,,Romanticism,sketch and study,,,,,,
https://www.wikiart.org/en/sattar-bahlulzadeh/goychay,,,https://uploads6.wikiart.org/00184/images/sattar-bahlulzadeh/12376063-456136551258162-4727670514602576075-n-1.jpg!Large.jpg,,Neo-Impressionism,landscape,,,,,,
https://www.wikiart.org/en/gustave-dore/the-arrival-at-calvary,,,https://uploads5.wikiart.org/images/gustave-dore/the-arrival-at-calvary.jpg,,Romanticism,religious painting,Christianity|Jesus-Christ|military-and-soldiers|Calvary/Golgotha,,,,,The Holy Bible
https://www.wikiart.org/en/charles-turner/archibald-mclean-1809,1809,,https://uploads7.wikiart.org/images/charles-turner/archibald-mclean-1809.jpg!Large.jpg,1809,Romanticism,portrait,Photograph|Picture frame,,,,,
https://www.wikiart.org/en/mario-prassinos/automne-1962,1962,,https://uploads7.wikiart.org/images/mario-prassinos/automne-1962.jpg,1962,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/john-frederick-lewis/captive-dove-kairo-1864,1864,,https://uploads3.wikiart.org/00298/images/john-frederick-lewis/john-frederick-lewis-001.jpg!Large.jpg,1864,Orientalism,genre painting,Victorian fashion,,watercolor,,"Fitzwilliam Museum (University of Cambridge), Cambridge, UK",
https://www.wikiart.org/en/lisa-yuskavage/love-scene-1993,1993,,https://uploads6.wikiart.org/00309/images/lisa-yuskavage/love-scene-1993.jpg!Large.jpg,1993,Fantasy Art|Kitsch,figurative|nude painting (nu),Sky,,,,,
https://www.wikiart.org/en/jules-breton/midsummer-night-dance-in-courrieres-1875,1875,,https://uploads2.wikiart.org/00341/images/jules-breton/jules-breton-midsummer-night-dance-in-courri-res-ng-m-04171-national-museum-of-art-architecture-and.jpg!Large.jpg,1875,Realism,genre painting,,,oil|canvas,,"National Museum of Art, Architecture and Design, Oslo, Norway",
https://www.wikiart.org/en/gustav-bauernfeind/the-first-locomotive-1893,1893,,https://uploads5.wikiart.org/00298/images/gustav-bauernfeind/die-gartenlaube-1893-b-379-1.jpg!Large.jpg,1893,Romanticism|Orientalism,genre painting|landscape,Transport|Vehicle,,,,,
https://www.wikiart.org/en/childe-hassam/avenue-of-the-allies-1,1918,,https://uploads7.wikiart.org/images/childe-hassam/avenue-of-the-allies-1.jpg!Large.jpg,1918,Impressionism,cityscape,streets-and-squares|houses-and-buildings|Textile,,oil|canvas,,"Metropolitan Museum of Art (Met), New York City, NY, US",
https://www.wikiart.org/en/lili-elbe/coastal-view-from-france-1918,1918,,https://uploads8.wikiart.org/00333/images/lili-elbe/coastal-view-from-france-1918.jpg,1918,Post-Impressionism,landscape,,,,,,
https://www.wikiart.org/en/manabu-mabe/sentimental-song-1980,1980,,https://uploads4.wikiart.org/images/manabu-mabe/sentimental-song-1980.jpg!Large.jpg,1980,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/keisai-eisen/the-fifth-month-hanagoromo-of-the-wakanaya,,,https://uploads2.wikiart.org/images/keisai-eisen/the-fifth-month-hanagoromo-of-the-wakanaya(1).jpg!Large.jpg,,Ukiyo-e,bijinga,,,,,,
https://www.wikiart.org/en/francesc-masriera/la-caixa,,,https://uploads6.wikiart.org/00284/images/francesc-masriera/masriera-caixa.jpg,,Art Nouveau (Modern)|Romanticism,genre painting,,,,,,
https://www.wikiart.org/en/camille-pissarro/landscape-at-le-varenne-saint-hilaire,1865,,https://uploads7.wikiart.org/images/camille-pissarro/landscape-at-le-varenne-saint-hilaire.jpg!Large.jpg,1865,Realism,landscape,,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/mary-cassatt/sara-in-a-large-flowered-hat-looking-right-holding-her-dog,1902,,https://uploads6.wikiart.org/images/mary-cassatt/sara-in-a-large-flowered-hat-looking-right-holding-her-dog.jpg!Large.jpg,1902,Impressionism,portrait,animals|dogs|children portraits|Child,,paper|pastel,,,
https://www.wikiart.org/en/bas-jan-ader/untitled-the-elements-1971,1971,,https://uploads0.wikiart.org/images/bas-jan-ader/untitled-the-elements-1971.jpg,1971,Conceptual Art,photo,Sea|Sky|Coast|Wave|Ocean|Shore|Water|Coastal and oceanic landforms,,,,,
https://www.wikiart.org/en/nicolae-darascu/sunflower-field,,,https://uploads2.wikiart.org/images/nicolae-darascu/sunflower-field.jpg!Large.jpg,,Post-Impressionism,landscape,,,,,,
https://www.wikiart.org/en/eyvind-earle/early-morning-fog,,,https://uploads1.wikiart.org/images/eyvind-earle/early-morning-fog.jpg!Large.jpg,,Magic Realism,landscape,rain-and-fog|morning|Water|Sky|Organism,,,,,
https://www.wikiart.org/en/aldemir-martins/fish,,,https://uploads8.wikiart.org/images/aldemir-martins/fish.jpg,,Naïve Art (Primitivism),animal painting,Organism,,,,,
https://www.wikiart.org/en/edgar-degas/young-spartans-exercising-1860-1,1860,,https://uploads6.wikiart.org/images/edgar-degas/young-spartans-exercising-1860-1.jpg!Large.jpg,1860,Impressionism,history painting,Mythology|Human|Gymnastics,,board|oil|canvas,,"Fogg Museum (Harvard Art Museums), Cambridge, MA, US, National Gallery, London, UK",
https://www.wikiart.org/en/dale-hickey/four-red-symbols-1993,1993,,https://uploads4.wikiart.org/images/dale-hickey/four-red-symbols-1993.jpg!Large.jpg,1993,Pop Art,abstract,Technology|Electronic device,,,,,
https://www.wikiart.org/en/raphael-kirchner/greek-girls-8,,,https://uploads0.wikiart.org/images/raphael-kirchner/greek-girls-8.jpg,,Art Nouveau (Modern),portrait,female-portraits|Photograph|Head|Snapshot,,,,,Greek Girls
https://www.wikiart.org/en/peter-dreher/day-by-day-good-day-nr-668-day-1992,1992,,https://uploads0.wikiart.org/images/peter-dreher/day-by-day-good-day-nr-668-day-1992.jpg,1992,Contemporary Realism,still life,Highball glass|Water|Tumbler|Drinkware|Old fashioned glass|Transparent material|Pint glass|Tableware,,,,,
https://www.wikiart.org/en/ilya-mashkov/reclining-nude,,,https://uploads7.wikiart.org/images/ilya-mashkov/reclining-nude.jpg!Large.jpg,,Fauvism,nude painting (nu),female-nude,,,,,
https://www.wikiart.org/en/thomas-eakins/drawing-of-a-workman,,,https://uploads5.wikiart.org/images/thomas-eakins/drawing-of-a-workman.jpg!Large.jpg,,Realism,sketch and study,male-portraits|designs-and-sketches|Sketch|Figure drawing,,,,,
https://www.wikiart.org/en/mario-cesariny/este-o-meu-testamento-de-poeta-1994,1994,,https://uploads2.wikiart.org/images/mario-cesariny/este-o-meu-testamento-de-poeta-1994.jpg,1994,Surrealism,figurative,,,,,,
https://www.wikiart.org/en/lisa-yuskavage/more-rapture-1-4-1995,1995,,https://uploads3.wikiart.org/00309/images/lisa-yuskavage/more-rapture-1-4-1995.jpg!Large.jpg,1995,Fantasy Art|Kitsch,figurative|nude painting (nu),Light|Sky,,,,,
https://www.wikiart.org/en/charles-turner/sir-richard-stayner-1810-1,1810,,https://uploads3.wikiart.org/images/charles-turner/sir-richard-stayner-1810-1.jpg!Large.jpg,1810,Romanticism,portrait,Photograph|Lady|Vintage clothing,,,,,
https://www.wikiart.org/en/alfred-sisley/the-route-to-mantes-1874,1874,,https://uploads0.wikiart.org/images/alfred-sisley/the-route-to-mantes-1874.jpg!Large.jpg,1874,Impressionism,landscape,roads-and-vehicles|forests-and-trees|Tree|Rural area,,oil|canvas,,"Louvre, Paris, France",
https://www.wikiart.org/en/piero-manzoni/achrome-1962-2,1962,,https://uploads7.wikiart.org/images/piero-manzoni/achrome-1962-2.jpg,1962,Spatialism,installation,,,,,,
https://www.wikiart.org/en/william-merritt-chase/my-baby-aka-cosy,1888,,https://uploads0.wikiart.org/images/william-merritt-chase/my-baby-aka-cosy.jpg!Large.jpg,1888,Impressionism,portrait,children portraits|Nose|Male,,pastel,,Private Collection,
https://www.wikiart.org/en/togyu-okumura/old-iga-ware,,,https://uploads5.wikiart.org/images/togyu-okumura/old-iga-ware.jpg,,Nihonga,still life,,,,,,
https://www.wikiart.org/en/henry-william-banks-davis/approaching-night-1899,1899,,https://uploads1.wikiart.org/images/henry-william-banks-davis/approaching-night-1899.jpg!Large.jpg,1899,Romanticism,landscape,Grassland|Natural environment|Pasture|Prairie|Ecoregion|Plain|Steppe|Tundra|Savanna,,,,,
https://www.wikiart.org/en/toyen/a-girl-with-the-pine-branches,,,https://uploads5.wikiart.org/images/toyen/a-girl-with-the-pine-branches.jpg,,Expressionism,figurative,Nose|Head|Eyebrow|Sketch|Forehead,,,,,
https://www.wikiart.org/en/pasquale-celommi/laundress-1902,1902,,https://uploads3.wikiart.org/00331/images/pasquale-celommi/pasquale-celommi-laundress-lavandaia-1902-1.jpg!Large.jpg,1902; Italy|1902,Realism,portrait,washing-and-laundry,,oil|canvas,,,
https://www.wikiart.org/en/herbert-james-draper/55985ddd-bf5c-4c10-b95c-2a9c72ef332b,1897,,https://uploads3.wikiart.org/00267/images/herbert-james-draper/55985ddd-bf5c-4c10-b95c-2a9c72ef332b.jpg!Large.jpg,1897,Academicism,mythological painting|nude painting (nu),,,,,,
https://www.wikiart.org/en/robert-henri/letecia-1925,1925,,https://uploads5.wikiart.org/images/robert-henri/letecia-1925.jpg!Large.jpg,1925,American Realism,portrait,Lady,,,,,
https://www.wikiart.org/en/andy-warhol/mao-3,1972,,https://uploads5.wikiart.org/images/andy-warhol/mao-3.jpg,1972,Pop Art,portrait,male-portraits|famous-people|Mao-Zedong|Chin|Forehead,,silkscreen|oil|acrylic|canvas,,Private Collection,
https://www.wikiart.org/en/sam-francis/untitled-1955,1955,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,1955,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/john-martin/sadak-in-search-of-the-waters-of-oblivion-1812,1812,,https://uploads1.wikiart.org/00380/images/john-martin/sadak-in-search-of-the-waters-of-oblivion.jpg!Large.jpg,1812,Romanticism,literary painting,Geological phenomenon|Heat|Sky|Rock|Lava|Flame,,,,"Saint Louis Art Museum, St. Louis, MO, US",
https://www.wikiart.org/en/chaim-soutine/tree-of-vence-1929,1929,Vence,https://uploads6.wikiart.org/00116/images/chaim-soutine/tree-of-vence-1.png!Large.png,"Vence|1929|1929; Vence, France",,cityscape,Tree|Plant|Woody plant,,,,Private Collection,
https://www.wikiart.org/en/ruth-vollmer/oval-construction-konstruktionszeichnung-1970,1970,,https://uploads1.wikiart.org/images/ruth-vollmer/oval-construction-konstruktionszeichnung-1970.jpg,1970,Minimalism,abstract,Line|Sketch|Circle,,,,,
https://www.wikiart.org/en/vincent-van-gogh/standing-female-nude-seen-from-the-front-1886,1886,Antwerp,https://uploads6.wikiart.org/images/vincent-van-gogh/standing-female-nude-seen-from-the-front-1886.jpg!Large.jpg,"1886; Antwerp, Belgium|Antwerp|1886",Post-Impressionism,nude painting (nu),female-nude|Figure drawing|Sketch|Male|Standing|Human|Leg|Muscle,,paper|chalk,,"Van Gogh Museum, Amsterdam, Netherlands",
https://www.wikiart.org/en/ernst-ludwig-kirchner/the-blue-tree,,,https://uploads6.wikiart.org/images/ernst-ludwig-kirchner/the-blue-tree.jpg!Large.jpg,,Expressionism,landscape,forests-and-trees|Violet,,,,,
https://www.wikiart.org/en/stuart-davis/edison-mazda-1924,1924,,https://uploads1.wikiart.org/images/stuart-davis/edison-mazda-1924.jpg!Large.jpg,1924,Cubism,still life,Water|Drinkware|Stemware|Drink,,,,,
https://www.wikiart.org/en/james-mcneill-whistler/venetian-scene,1879,,https://uploads8.wikiart.org/images/james-mcneill-whistler/venetian-scene.jpg!Large.jpg,1879,Tonalism,landscape,houses-and-buildings|Orange|Brown|Line,,paper|pastel,,,
https://www.wikiart.org/en/peder-severin-kroyer/st-john-s-eve-bonfire-on-skagen-s-beach-1906,1906,,https://uploads8.wikiart.org/images/peder-severin-kroyer/st-john-s-eve-bonfire-on-skagen-s-beach-1906.jpg,1906,Realism,genre painting,,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/ernst-ludwig-kirchner/cattles-in-the-spring,1933,,https://uploads4.wikiart.org/images/ernst-ludwig-kirchner/cattles-in-the-spring.jpg,1933,Expressionism,animal painting,animals|countryside|cows|Organism|Wildlife,,,,"Kunstmuseum Basel, Basel, Switzerland",
https://www.wikiart.org/en/stanislaw-wyspianski/wyspianski-ptaszkowa02,,,https://uploads4.wikiart.org/00135/images/stanislaw-wyspianski/wyspia-ski-ptaszkowa02.jpg!Large.jpg,,Symbolism,sketch and study,Sketch|Figure drawing,,,,,
https://www.wikiart.org/en/alberto-magnelli/points-d-hostilite-no-2-a-1941,1941,,https://uploads8.wikiart.org/images/alberto-magnelli/points-d-hostilite-no-2-a-1941.jpg,1941,Abstract Art,abstract,Font,,,,,
https://www.wikiart.org/en/joe-tilson/summer-1959-0,1959,,https://uploads1.wikiart.org/00218/images/joe-tilson/summer-1959-1.jpg!Large.jpg,1959,Abstract Expressionism,abstract,Orange|Brown,,,,,
https://www.wikiart.org/en/antonio-calderara/tensione-verticale-al-margine-1969,1969,,https://uploads4.wikiart.org/images/antonio-calderara/tensione-verticale-al-margine-1969.jpg,1969,Minimalism,abstract,Beige,,,,,
https://www.wikiart.org/en/felix-vallotton/flowers-and-strawberries-1920,1920,,https://uploads7.wikiart.org/images/felix-vallotton/flowers-and-strawberries-1920.jpg!Large.jpg,1920,Magic Realism,still life,fruits-and-vegetables|flowers-and-plants|Still life photography|Cut flowers|Flower|Plant,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/roger-weik/parabolic-reflector-2017-2017,2017,"Los Angeles, California",https://uploads4.wikiart.org/00125/images/roger-weik/parabolic-reflector-2017.JPG!Large.JPG,"Los Angeles, California|2017; Los Angeles, California, United States|2017",,abstract,Font,,,,,
https://www.wikiart.org/en/william-logsdail/st-marks-square-venice-1883,1883,,https://uploads5.wikiart.org/00327/images/william-logsdail/st-mark-s-square-venice-1883.jpg!Large.jpg,1883,Realism,genre painting,Venice,,,,,
https://www.wikiart.org/en/yves-tanguy/multiplicatiion-of-the-arcs-1954,1954,,https://uploads6.wikiart.org/images/yves-tanguy/multiplicatiion-of-the-arcs-1954.jpg!Large.jpg,1954,Surrealism,landscape,dreams-and-hallucinations|Waste|Urban area|Scrap,,,,,
https://www.wikiart.org/en/m-c-escher/scholastica,1931,,https://uploads2.wikiart.org/images/m-c-escher/scholastica.jpg!Large.jpg,1931,Surrealism,illustration,"J.Walch. ""De-vreeselijke-avonturen-van-Scholastica""|Tree|Organism",,,,,De vreeselijke avonturen van Scholastica
https://www.wikiart.org/en/john-hoppner/richard-bache,,,https://uploads6.wikiart.org/images/john-hoppner/richard-bache.jpg!Large.jpg,,Romanticism,portrait,Lady|Gentleman,,,,,
https://www.wikiart.org/en/nyoman-masriadi/wind-from-the-back-2011,2011,,https://uploads1.wikiart.org/images/nyoman-masriadi/wind-from-the-back-2011.jpg!Large.jpg,2011,Neo-Pop Art|Neo-Expressionism,literary painting,Fictional character,,,,,
https://www.wikiart.org/en/theophile-steinlen/les-journalistes-1894,1894,,https://uploads2.wikiart.org/images/theophile-steinlen/les-journalistes-1894.jpg!Large.jpg,1894,Art Nouveau (Modern),illustration,Gentleman|Retro style,,,,,
https://www.wikiart.org/en/thomas-eakins/drawing-of-girard-avenue-bridge,,,https://uploads7.wikiart.org/images/thomas-eakins/drawing-of-girard-avenue-bridge.jpg!Large.jpg,,Realism,sketch and study,designs-and-sketches|Tree|Line|Botany|Plant,,,,,
https://www.wikiart.org/en/rodolfo-arico/l-oggetto-tenebroso-di-paolo-uccello-1970,1970,,https://uploads8.wikiart.org/images/rodolfo-arico/l-oggetto-tenebroso-di-paolo-uccello-1970.jpg!Large.jpg,1970,Minimalism,abstract,Violet|Table,,,,,
https://www.wikiart.org/en/theophile-steinlen/collection-nouvelle-de-musique-etrangere-moderne-1899,1899,,https://uploads6.wikiart.org/images/theophile-steinlen/collection-nouvelle-de-musique-etrangere-moderne-1899.jpg,1899,Art Nouveau (Modern),illustration,Clàrsach,,,,,
https://www.wikiart.org/en/william-adolphe-bouguereau/the-virgin-with-angels-1881,1881,,https://uploads6.wikiart.org/00339/images/william-adolphe-bouguereau/the-virgin-with-angels-1881.jpg!Large.jpg,1881,Neoclassicism|Academicism,religious painting,1880s paintings from France,,oil,,,
https://www.wikiart.org/en/konstantin-ivanovich-gorbatov/the-blue-sea-capri-1925,1925,,https://uploads1.wikiart.org/00325/images/konstantin-ivanovich-gorbatov/konstantin-gorbatov-the-blue-sea-capri.jpg!Large.jpg,1925,Post-Impressionism,cityscape,Capri,,oil|canvas,,,
https://www.wikiart.org/en/valentin-serov/portrait-of-l-n-andreev-1907-1,1907,,https://uploads7.wikiart.org/images/valentin-serov/portrait-of-l-n-andreev-1907-1.jpg!Large.jpg,1907,Realism,sketch and study,male-portraits|famous-people|Sketch,,,,,
https://www.wikiart.org/en/frank-w-benson/frank-w-benson-mrs-henry-proctor-barbara-and-francis-1917,,,https://uploads2.wikiart.org/00191/images/frank-w-benson/frank-w-benson-mrs-henry-proctor-barbara-and-francis-1917.jpg,,Realism,portrait,Lady|Child,,,,,
https://www.wikiart.org/en/john-crome/norwich-river-afternoon-1819,1819,,https://uploads1.wikiart.org/images/john-crome/norwich-river-afternoon-1819.jpg!Large.jpg,1819,Romanticism,landscape|cityscape,Sky|River|Boat|City|houses-and-buildings|sunlight,,oil|canvas,,,
https://www.wikiart.org/en/cassandre/portrait-de-pierre-reverdy-1943,1943,,https://uploads3.wikiart.org/images/cassandre/portrait-de-pierre-reverdy-1943.jpg!Large.jpg,1943,Art Deco,portrait,Shadow,,,,,
https://www.wikiart.org/en/giorgio-morandi/natura-morta-1955,1955,,https://uploads3.wikiart.org/images/giorgio-morandi/natura-morta-1955.jpg,1955,Magic Realism,still life,Still life photography|Vase,,,,,
https://www.wikiart.org/en/max-kurzweil/despair,,,https://uploads2.wikiart.org/images/max-kurzweil/despair(1).jpg,,Expressionism,genre painting,characters-and-emotions|Lady,,,,Private Collection,
https://www.wikiart.org/en/kaloust-guedel/stage-3,2012,"Los Angeles, California",https://uploads7.wikiart.org/00143/images/kaloust-guedel/110.jpg!Large.jpg,"2012; Los Angeles, California, United States|2012|Los Angeles, California",Abstract Art|Conceptual Art,abstract|sculpture,,,plastic|cotton|paper|acrylic,,,
https://www.wikiart.org/en/camille-corot/souvenir-of-ville-d-avray-1872,1872,,https://uploads6.wikiart.org/images/camille-corot/souvenir-of-ville-d-avray-1872.jpg!Large.jpg,1872,Realism,landscape,forests-and-trees|Tree|Natural environment|Brown|Forest|Woodland,,oil|canvas,"French cityscapes, landscapes and seascapes","Musée d'Orsay, Paris, France",
https://www.wikiart.org/en/noe-bordignon/study-of-a-male-figure-for-the-painting-last-judgment-1879,1879,,https://uploads2.wikiart.org/00326/images/noe-bordignon/image119-1.jpg!Large.jpg,1879,,religious painting|sketch and study,,,pastel|white|paper|pencil,,,
https://www.wikiart.org/en/iosif-iser/laid-back-nude,,,https://uploads5.wikiart.org/images/iosif-iser/laid-back-nude.jpg!Large.jpg,,Expressionism,nude painting (nu),,,,,,
https://www.wikiart.org/en/bruno-cassinari/la-madre-1961,1961,,https://uploads6.wikiart.org/00115/images/bruno-cassinari/la-madre-1961.jpg!Large.jpg,1961,Expressionism,figurative,,,,,,
https://www.wikiart.org/en/ant-nio-de-carvalho-da-silva-porto/t-te-de-jeune-fille,,,https://uploads7.wikiart.org/images/ant-nio-de-carvalho-da-silva-porto/t-te-de-jeune-fille.jpg!Large.jpg,,Realism,portrait,Turban,,,,,
https://www.wikiart.org/en/nasreddine-dinet/bather-by-moonlight-1902,1902,,https://uploads0.wikiart.org/00297/images/nasreddine-dinet/baigneuse-au-clair-de-la-lune-etienne-dinet.jpg!Large.jpg,1902,Orientalism,nude painting (nu),Mythology,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/alice-aycock/waterworks-sculpture-proposal-for-the-central-broward-regional-park-2008,2008,,https://uploads1.wikiart.org/images/alice-aycock/waterworks-sculpture-proposal-for-the-central-broward-regional-park-2008.jpg,2008,Post-Minimalism,installation,,,,,,
https://www.wikiart.org/en/william-merritt-chase/still-life,1915,,https://uploads3.wikiart.org/images/william-merritt-chase/still-life.jpg!Large.jpg,1915,Impressionism|Realism,still life,food-and-beverages|Heat|Still life photography|Fire,,oil|canvas,,,
https://www.wikiart.org/en/dimitris-mytaras/figures-1,,,https://uploads5.wikiart.org/images/dimitris-mytaras/figures-1.jpg,,Expressionism,portrait,,,,,,
https://www.wikiart.org/en/tsuguharu-foujita/canary,,,https://uploads4.wikiart.org/images/tsuguharu-foujita/canary.jpg!Large.jpg,,Magic Realism,portrait,Cheek,,,,,
https://www.wikiart.org/en/allen-ruppersberg/honey-i-rearranged-the-collection-2002,2002,,https://uploads0.wikiart.org/images/allen-ruppersberg/honey-i-rearranged-the-collection-2002.jpg!Large.jpg,2002,Conceptual Art,installation,Line,,,,,
https://www.wikiart.org/en/salvador-dali/the-life-of-mary-magdalene,1960,,https://uploads2.wikiart.org/images/salvador-dali/the-life-of-mary-magdalene.jpg!Large.jpg,1960,Surrealism,religious painting,Organ,Classic Period (1941-1989),,,,
https://www.wikiart.org/en/erich-heckel/white-horses-1912,1912,,https://uploads0.wikiart.org/00219/images/erich-heckel/white-horses-1912-1.jpg!Large.jpg,1912,Expressionism,genre painting,Horse|Fictional character|Organism,,,,,
https://www.wikiart.org/en/thomas-cole/american-lake-scene-1844,1844,,https://uploads7.wikiart.org/images/thomas-cole/american-lake-scene-1844.jpg!Large.jpg,1844,Romanticism,landscape,lakes-and-ponds|forests-and-trees|Sky|Tree,,oil|canvas,,"Detroit Institute of Arts, Detroit, MI, US",
https://www.wikiart.org/en/robert-swain/untitled-703-7ft-x-7ft-1978,1978,,https://uploads1.wikiart.org/images/robert-swain/untitled-703-7ft-x-7ft-1978.jpg,1978,Post-Painterly Abstraction,abstract,Orange|Pattern|Violet|Azure|Line|Pink|Tints and shades,,,,,
https://www.wikiart.org/en/robert-goodnough/upward-direction-1988,1988,,https://uploads8.wikiart.org/images/robert-goodnough/upward-direction-1988.jpg,1988,Abstract Expressionism,abstract,Collection,,,,,
https://www.wikiart.org/en/jules-breton/breton-laundresses-at-douarnenez-1875,1875,,https://uploads2.wikiart.org/images/jules-breton/breton-laundresses-at-douarnenez-1875.jpg,1875,Realism,genre painting,Bank|Brittany,,,,,
https://www.wikiart.org/en/ivan-vladimirov/bloody-sunday-shooting-workers-near-the-winter-palace-january-9-1905-1,,,https://uploads2.wikiart.org/images/ivan-vladimirov/bloody-sunday-shooting-workers-near-the-winter-palace-january-9-1905-1.jpg,,Realism,history painting,military-and-soldiers|executions|1905,,,,,
https://www.wikiart.org/en/james-tissot/the-return-of-the-prodigal-son-illustration-for-the-life-of-christ,1896,,https://uploads8.wikiart.org/images/james-tissot/the-return-of-the-prodigal-son-illustration-for-the-life-of-christ(1).jpg!Large.jpg,1896,Symbolism,religious painting,Holy places|Stock photography,,paper|gouache,,"Brooklyn Museum, New York City, NY, US",
https://www.wikiart.org/en/pieter-van-hanselaere/young-woman-with-hat-and-grapes-1820,1820,,https://uploads8.wikiart.org/00119/images/pieter-van-hanselaere/young-woman-with-hat-and-grapes-1820.jpg!Large.jpg,1820,Neoclassicism,portrait,Lady|Hat|Headgear,,,,,
https://www.wikiart.org/en/amadeo-de-souza-cardoso/painting-deployment-intersection-1914,1914,,https://uploads4.wikiart.org/images/amadeo-de-souza-cardoso/painting-deployment-intersection-1914.jpg,1914,Abstract Art,abstract,Brick|Brickwork,,,,,
https://www.wikiart.org/en/vladimir-makovsky/at-the-kitchen-1913,1913,,https://uploads8.wikiart.org/images/vladimir-makovsky/at-the-kitchen-1913.jpg!Large.jpg,1913; Russian Federation|1913,Realism,genre painting,families|children|mealtimes|kitchens|Child,,oil|canvas,,"National Gallery of Armenia, Yerevan, Armenia",
https://www.wikiart.org/en/rene-magritte/attempting-the-impossible-1928,1928,Paris,https://uploads0.wikiart.org/images/rene-magritte/attempting-the-impossible-1928(1).jpg!Large.jpg,"1928; Paris, France|1928|Paris",Surrealism,symbolic painting,female-nude,Surrealist Paris years,oil|canvas,,Private Collection,
https://www.wikiart.org/en/walter-gramatte/granada,,,https://uploads5.wikiart.org/00305/images/walter-gramatte/walter-gramatte-granada.jpg,,Expressionism,landscape,,,,,,
https://www.wikiart.org/en/omer-mujadzic/omer-mujadzic-14,,,https://uploads6.wikiart.org/00225/images/omer-mujadzic/omer-mujadzic-1.jpg,,Expressionism,genre painting,,,,,,
https://www.wikiart.org/en/toshusai-sharaku/kabuki-actors-sawamura-sojuro-and-segawa-kikunogo-adachi-reprint-1918-1923-1794,1794,,https://uploads8.wikiart.org/00135/images/toshusai-sharaku/sharaku-1794-sawamura-s-j-r-and-segawa-kikunog-compressed.jpg!Large.jpg,1794,Ukiyo-e,yakusha-e,,,woodblock print,,,
https://www.wikiart.org/en/camille-pissarro/the-moret-bridge-1888,1888,,https://uploads0.wikiart.org/images/camille-pissarro/the-moret-bridge-1888.jpg!Large.jpg,1888,Impressionism,landscape,Tree|Woodland|1880s paintings from France,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/theodule-ribot/conversation-piece-three-heads-1872,1872,,https://uploads3.wikiart.org/images/theodule-ribot/conversation-piece-three-heads-1872.jpg!Large.jpg,1872,Realism,genre painting,Human,,,,,
https://www.wikiart.org/en/claude-monet/the-rock-needle-and-porte-d-aval-etretat,1885,,https://uploads6.wikiart.org/images/claude-monet/the-rock-needle-and-porte-d-aval-etretat.jpg!Large.jpg,1885,Impressionism,landscape,Normandy|cliffs-and-rocks|Rock|Stack|Cliff,,,,,
https://www.wikiart.org/en/samuel-mutzner/c-pi-la-giverny-1908,1908,,https://uploads6.wikiart.org/images/samuel-mutzner/c-pi-la-giverny-1908.jpg!Large.jpg,1908,Pointillism,landscape,,,,,,
https://www.wikiart.org/en/soltan-soltanli/4-2018,2018,,https://uploads8.wikiart.org/00215/images/soltan-soltanli/4-2018.JPG!Large.JPG,2018,Magic Realism,symbolic painting,Organism,,,,,
https://www.wikiart.org/en/gustav-klimt/blumengarten-1907,1907,,https://uploads3.wikiart.org/00125/images/gustav-klimt/blumengarten.jpg!Large.jpg,1907,Art Nouveau (Modern),flower painting,Meadow|Wildflower|Flower|Natural environment|Plant|spring,,oil,,Private Collection,
https://www.wikiart.org/en/stephen-antonakos/white-light-1962,1962,,https://uploads4.wikiart.org/images/stephen-antonakos/white-light-1962.jpg,1962,Post-Minimalism,installation,Orange,,,,,
https://www.wikiart.org/en/ilya-isupov/untitled-1,,,https://uploads5.wikiart.org/00158/images/ilya-isupov/2.jpeg!Large.jpeg,,Naïve Art (Primitivism),figurative,,,,,,
